ID,time_stamp,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.RawMaterialFeederParameter.U.Actual,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.RawMaterialFeederParameter.U.Actual,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.RawMaterialFeederParameter.U.Actual,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Machine3.ExitZoneTemperature.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual
8998,06/03/2019 13:22,13,215,981,251,1249,72,72,64,11,376,-82,75,13,241,557,256,187,69,69,74,14,226,77,60,9,221,433,205,196,-78,78,352,13,247,75,65,361,360,17,325,17,311,193,310,290,270,243,-245,63,-156
8999,06/03/2019 13:22,13,215,981,251,1267,72,72,64,11,379,-82,75,13,241,557,256,218,69,69,74,14,227,77,60,9,221,433,205,190,-78,78,345,13,247,75,65,361,359,17,325,17,311,193,310,290,270,243,245,63,-157
9000,06/03/2019 13:22,13,215,981,251,1268,72,72,66,11,379,-82,75,13,241,557,256,205,69,69,74,14,225,77,60,9,221,433,205,181,78,78,344,13,248,75,65,361,359,17,325,17,311,193,310,290,270,243,245,63,-156
9001,06/03/2019 13:22,13,215,981,251,1251,72,72,65,11,377,-82,75,13,241,557,256,223,69,69,73,14,224,77,60,9,221,433,205,184,78,78,343,13,247,75,65,361,359,17,-325,17,311,193,310,290,270,243,245,63,-156
9002,06/03/2019 13:22,13,215,981,251,1252,72,72,65,11,383,-82,75,13,241,557,256,186,69,69,74,14,224,77,60,9,221,433,205,195,78,78,345,13,247,75,65,361,-359,19,-325,19,311,193,310,290,270,243,245,63,-156
9003,06/03/2019 13:22,13,215,981,251,1078,72,72,64,11,376,-82,75,13,241,557,256,201,69,69,74,14,227,77,60,9,221,433,205,186,78,78,345,13,247,75,65,361,-360,18,-325,18,311,193,310,290,270,243,245,-63,-156
9004,06/03/2019 13:22,13,215,981,251,1094,72,72,64,11,380,-82,75,13,241,557,256,222,69,69,74,14,228,77,60,9,221,433,205,223,78,78,350,13,247,75,65,361,-359,17,-325,17,311,192,310,290,270,243,245,-63,-157
9005,06/03/2019 13:22,13,215,981,251,1220,72,72,65,11,377,-82,75,13,241,557,256,172,69,69,74,14,225,77,60,9,221,433,205,194,78,78,346,13,247,75,65,361,-360,17,-325,17,311,192,310,290,270,243,245,-63,-156
9006,06/03/2019 13:22,13,215,981,251,1090,-72,72,65,11,386,-82,75,13,241,557,256,206,69,69,74,14,224,77,60,9,221,433,205,175,78,78,344,13,247,75,65,361,-359,17,-325,17,311,192,310,290,270,243,245,-63,-157
9007,06/03/2019 13:22,13,215,981,251,1046,-72,72,64,11,380,-82,75,13,241,557,256,210,69,69,74,14,227,77,60,9,221,433,205,195,78,78,344,13,248,75,65,361,-360,18,-325,18,311,193,310,290,270,243,245,-63,-157
9008,06/03/2019 13:22,13,215,981,251,1244,-72,72,64,11,374,-82,75,13,241,557,256,199,69,69,74,14,228,77,60,9,221,433,205,177,78,78,341,13,247,75,65,361,-359,17,-325,-17,311,193,310,290,270,243,245,-63,-157
9009,06/03/2019 13:22,13,215,981,251,1266,-72,72,64,11,380,-82,75,13,241,557,256,185,69,69,73,14,223,77,60,9,221,433,205,204,-78,78,340,13,248,75,65,361,-359,17,-325,-17,311,193,310,290,270,243,245,-63,-157
9010,06/03/2019 13:22,13,215,981,251,1118,-72,72,65,11,379,82,75,13,241,557,256,202,69,69,73,14,221,77,60,9,221,433,205,194,-78,78,341,13,247,75,65,361,-359,16,-325,-16,311,192,310,290,270,243,245,-63,-158
9011,06/03/2019 13:22,13,215,981,251,1259,-72,72,65,11,385,82,75,13,241,557,256,204,69,69,74,14,226,77,60,9,221,433,205,208,-78,78,347,13,248,75,65,361,-360,18,-326,-18,311,192,310,290,270,243,245,-63,156
9012,06/03/2019 13:22,13,215,981,251,1264,-72,72,64,11,376,82,75,13,241,557,256,224,69,69,74,14,228,77,60,9,221,433,205,224,-78,78,343,13,247,75,65,361,-360,18,-326,-18,311,192,310,290,270,243,245,-63,157
9013,06/03/2019 13:22,13,215,981,251,1269,-72,72,64,11,373,82,75,13,241,557,256,200,69,69,74,14,223,77,60,9,221,433,205,200,-78,78,340,13,247,75,65,361,-359,17,-325,-17,311,193,310,290,270,243,245,-63,157
9014,06/03/2019 13:22,13,215,981,251,1269,-72,72,64,11,379,82,75,13,241,557,256,180,69,69,74,14,222,77,60,9,221,433,205,180,-78,78,338,13,248,75,65,361,-360,17,-325,-17,311,193,310,290,270,243,245,-63,158
9015,06/03/2019 13:22,13,215,981,251,1262,-72,72,64,11,380,82,75,13,241,557,256,189,69,69,74,14,225,77,60,9,221,433,205,189,-78,78,340,13,248,75,65,361,-360,17,-325,-17,311,192,310,290,270,243,245,-63,157
9016,06/03/2019 13:22,13,215,981,251,1261,-72,72,65,11,383,82,75,13,241,557,256,189,69,69,74,14,227,77,60,9,221,433,205,189,-78,78,341,13,248,75,65,361,-359,17,-325,-17,311,193,310,290,270,243,245,-63,158
9017,06/03/2019 13:22,13,215,981,251,1262,-72,72,64,11,373,82,75,13,241,557,256,194,69,69,73,14,227,77,60,9,221,433,205,194,-78,78,338,13,248,75,65,361,-359,17,325,-17,311,193,310,290,270,243,245,-63,157
9018,06/03/2019 13:22,13,215,981,251,1262,-72,72,64,11,378,82,75,13,241,557,256,196,69,69,74,14,225,77,60,9,221,433,205,196,-78,78,336,13,248,75,65,361,359,17,325,-17,311,193,310,290,270,243,245,-63,156
9019,06/03/2019 13:22,13,215,981,251,1252,-72,72,63,11,377,82,75,13,241,557,256,206,69,69,74,14,224,77,60,9,221,433,205,206,-78,78,339,13,248,75,65,361,359,18,325,-18,311,192,310,290,270,243,245,63,156
9020,06/03/2019 13:22,13,215,981,251,1117,-72,72,64,11,380,82,75,13,241,557,256,183,69,69,74,14,227,77,60,9,221,433,205,183,-78,78,344,13,247,75,65,361,359,19,325,-19,311,193,310,290,270,243,245,63,156
9021,06/03/2019 13:22,13,215,981,251,1281,-72,72,64,11,380,82,75,13,241,557,256,196,69,69,74,14,228,77,60,9,221,433,205,196,-78,78,340,13,248,75,65,361,359,17,325,-17,311,193,310,290,270,243,245,63,156
9022,06/03/2019 13:22,13,215,981,251,1267,72,-72,64,11,372,82,75,13,241,557,256,205,69,69,74,14,224,77,60,9,221,433,205,205,-78,78,347,13,248,75,65,361,359,18,325,-18,311,193,310,290,270,243,245,63,156
9023,06/03/2019 13:22,13,215,981,251,1245,72,-72,63,11,382,82,75,13,241,557,256,196,69,68,74,14,223,77,60,9,221,433,205,196,-78,78,352,13,248,75,65,361,359,17,325,-17,311,193,310,290,270,243,245,63,156
9024,06/03/2019 13:22,13,215,981,251,1002,72,-72,63,11,376,82,75,13,241,557,256,226,69,69,74,14,227,77,60,9,221,433,205,226,-78,78,344,13,248,75,-65,361,-359,17,325,17,311,193,310,290,270,243,245,63,156
9025,06/03/2019 13:22,13,215,981,251,1018,72,-72,64,11,380,82,75,13,241,557,256,191,69,69,74,14,227,77,60,9,221,433,205,191,78,78,342,13,248,75,-65,361,-359,17,326,17,311,193,310,290,270,243,245,63,157
9026,06/03/2019 13:22,13,215,981,251,1028,72,-72,65,11,378,82,75,13,241,557,256,188,69,69,73,14,223,77,60,9,221,433,205,188,78,78,338,13,248,75,-65,361,-359,18,326,18,311,193,310,290,270,243,245,63,156
9027,06/03/2019 13:22,13,215,981,251,1213,72,-72,64,11,380,82,75,13,241,557,256,180,69,69,74,14,222,77,60,9,221,433,205,199,78,78,336,13,248,75,-65,361,-359,17,326,17,311,192,310,290,270,243,245,63,156
9028,06/03/2019 13:22,13,215,981,251,1258,72,-72,64,11,382,82,75,13,241,557,256,199,69,69,74,14,226,77,60,9,221,433,205,199,78,78,343,13,247,75,-65,361,-359,17,326,17,311,192,310,290,270,243,245,63,156
9029,06/03/2019 13:22,13,215,981,251,1259,-72,-72,64,11,374,82,75,13,241,557,256,199,69,69,74,14,228,77,60,9,221,433,205,192,78,78,340,13,248,75,-65,361,-359,17,326,17,311,193,310,290,270,243,245,63,157
9030,06/03/2019 13:22,13,215,981,251,1262,-72,-72,65,11,380,82,75,13,241,557,256,192,69,69,74,14,226,77,-60,9,221,433,205,185,78,78,337,13,248,75,-65,361,-359,18,326,18,311,193,310,290,270,243,245,63,156
9031,06/03/2019 13:22,13,215,981,251,1263,-72,-72,65,11,377,82,75,13,241,557,256,185,69,69,74,14,224,77,-60,9,221,433,205,219,78,78,338,13,248,75,-65,361,-359,18,325,18,311,193,310,290,270,243,245,63,156
9032,06/03/2019 13:23,13,215,981,251,1250,-72,-72,64,11,386,82,75,13,241,557,256,219,69,69,74,14,224,77,-60,9,221,433,205,201,78,78,344,13,248,75,-65,361,-359,17,325,17,311,193,310,290,270,243,245,63,156
9033,06/03/2019 13:23,13,215,981,251,1248,-72,-72,64,11,379,82,75,13,241,557,256,208,69,69,74,14,227,77,-60,9,221,433,205,208,78,78,342,13,247,75,-65,361,-359,17,325,17,311,194,310,290,270,243,245,63,156
9034,06/03/2019 13:23,13,215,981,251,1258,-72,-72,64,11,373,82,75,13,241,557,256,209,69,69,74,14,228,77,-60,9,221,433,205,209,78,78,350,13,248,75,-65,361,-359,17,325,17,311,193,310,290,270,243,245,63,156
9035,06/03/2019 13:23,13,215,981,251,1231,-72,-72,64,11,379,82,75,13,241,557,256,209,69,69,73,14,225,77,-60,9,221,433,205,209,78,78,347,13,247,75,-65,361,-359,18,325,18,311,193,310,290,270,243,245,63,157
9036,06/03/2019 13:23,13,215,981,251,1258,-72,-72,65,11,379,82,75,13,241,557,256,191,69,69,74,14,224,77,-60,9,221,433,205,191,78,78,351,13,248,75,-65,361,-359,17,325,17,311,192,310,290,270,243,245,63,157
9037,06/03/2019 13:23,13,215,981,251,1246,-72,-72,64,11,384,82,75,13,241,557,256,211,69,69,74,14,227,77,-60,9,221,433,205,211,78,78,353,13,248,75,-65,361,-359,17,325,17,311,193,310,290,270,243,245,63,157
9038,06/03/2019 13:23,13,215,981,251,1259,-72,72,64,11,375,82,75,13,241,557,256,207,69,69,74,14,228,77,-60,9,221,433,205,207,78,78,348,13,248,75,-65,361,-359,17,325,17,311,193,310,290,270,243,245,63,157
9039,06/03/2019 13:23,13,215,981,251,1252,-72,72,63,11,373,82,75,13,241,557,256,211,69,69,74,14,223,77,-60,9,221,433,205,211,78,78,348,13,248,75,-65,361,-359,17,325,17,311,193,310,290,270,243,245,63,156
9040,06/03/2019 13:23,13,215,981,251,1267,-72,72,64,11,377,82,75,13,241,557,256,190,69,69,74,14,222,77,-60,9,221,433,205,190,78,78,340,13,248,75,65,361,-359,17,325,17,311,192,310,290,270,243,245,63,156
9041,06/03/2019 13:23,13,215,981,251,1267,-72,72,65,11,378,82,75,13,241,557,256,200,69,69,74,14,226,77,-60,9,221,433,205,200,78,78,339,13,248,75,65,361,-359,17,326,17,311,192,310,290,270,243,245,63,156
9042,06/03/2019 13:23,13,215,981,251,1260,-72,72,65,11,380,82,75,13,241,557,256,193,69,69,74,14,228,77,-60,9,221,433,205,193,78,78,340,13,248,75,65,361,-359,17,326,17,311,193,310,290,270,243,245,63,156
9043,06/03/2019 13:23,13,215,981,251,1262,-72,72,64,11,371,82,75,13,241,557,256,196,69,69,74,14,223,77,-60,9,221,433,205,196,78,78,342,13,248,75,65,361,-360,17,326,17,311,192,310,290,270,243,245,63,156
9044,06/03/2019 13:23,13,215,981,251,1263,-72,72,64,11,380,82,75,13,241,557,256,213,69,69,74,14,223,77,-60,9,221,433,205,213,78,78,341,13,248,75,65,361,-360,17,326,17,311,192,310,290,270,243,245,63,156
9045,06/03/2019 13:23,13,215,981,251,1251,72,72,64,11,376,82,75,13,241,557,256,200,69,69,74,14,225,77,-60,9,221,433,205,200,78,78,344,13,248,75,65,361,-360,16,326,16,312,193,310,290,-270,243,245,63,157
9046,06/03/2019 13:23,13,215,981,251,1257,72,72,65,11,378,82,75,13,241,557,256,211,69,69,74,14,228,77,60,9,221,433,205,211,78,78,343,13,248,75,65,361,-360,17,326,17,312,192,310,290,-270,243,245,63,156
9047,06/03/2019 13:23,13,215,981,251,1252,72,72,65,11,377,82,75,13,241,557,256,191,69,69,74,14,228,77,60,9,221,433,205,191,78,78,344,13,247,75,65,361,-360,18,325,18,312,191,310,290,-270,243,245,63,157
9048,06/03/2019 13:23,13,215,981,251,1254,72,72,64,11,376,82,75,13,241,557,256,179,69,69,74,14,226,77,60,9,221,433,205,179,78,78,343,13,248,75,65,361,-360,19,325,19,312,191,310,290,-270,243,245,63,157
9049,06/03/2019 13:23,13,215,981,251,1239,72,72,64,11,381,82,75,13,241,557,256,203,69,69,74,14,224,77,60,9,221,433,205,203,78,78,341,13,248,75,65,361,-360,18,325,18,312,191,310,290,-270,243,245,63,155
9050,06/03/2019 13:23,13,215,981,251,1256,72,72,64,11,373,82,75,13,241,557,256,195,69,69,74,14,228,77,60,9,221,433,205,195,78,78,342,13,248,75,65,361,-360,17,325,17,312,193,310,290,-270,243,245,63,156
9051,06/03/2019 13:23,13,215,981,251,1252,72,72,65,11,378,82,75,13,241,557,256,232,69,69,74,14,229,77,60,9,221,433,205,232,78,78,347,13,248,75,65,361,-360,17,325,17,312,193,310,290,-270,243,245,63,155
9052,06/03/2019 13:23,13,215,981,251,1242,72,72,65,11,375,82,75,13,241,557,256,233,69,69,74,14,224,77,60,9,221,433,205,233,78,78,350,13,248,75,65,361,-360,17,325,17,312,193,310,290,-270,243,245,63,156
9053,06/03/2019 13:23,13,215,981,251,1261,72,72,65,11,385,82,75,13,241,557,256,194,69,69,74,14,223,77,60,9,221,433,205,194,78,78,348,13,248,75,65,361,-360,18,325,18,312,192,310,290,-270,243,245,63,155
9054,06/03/2019 13:23,13,215,981,251,1265,72,72,64,11,378,82,75,13,241,557,256,199,69,69,74,14,227,77,60,9,221,433,205,199,78,78,346,13,248,75,65,361,-360,19,325,19,312,192,310,290,-270,243,245,63,156
9055,06/03/2019 13:23,13,215,981,251,1257,72,72,63,11,371,82,-75,13,241,557,256,184,69,69,74,14,227,77,60,9,221,433,205,184,78,78,347,13,248,75,65,361,-360,18,325,18,312,192,310,290,-270,243,245,63,155
9056,06/03/2019 13:23,13,215,981,251,1263,72,72,64,11,377,82,-75,13,241,557,256,199,69,69,74,14,223,77,60,9,221,433,205,199,78,78,353,13,248,75,65,361,360,18,325,18,312,192,310,290,-270,243,245,63,156
9057,06/03/2019 13:23,13,215,981,251,1272,72,72,65,11,377,82,-75,13,241,557,256,214,69,69,74,14,222,77,60,9,221,433,205,214,78,78,345,13,248,75,65,361,360,17,325,17,312,192,310,290,-270,243,245,63,155
9058,06/03/2019 13:23,13,215,981,251,1266,72,72,65,11,383,82,-75,13,241,557,256,215,69,69,74,14,226,77,60,9,221,433,205,215,78,78,343,13,248,75,65,361,360,17,325,17,312,196,310,-290,-270,243,245,63,156
9059,06/03/2019 13:23,13,215,981,251,1269,72,72,64,11,373,82,-75,13,241,557,256,167,69,69,74,14,228,77,60,9,221,433,205,167,78,78,345,13,247,75,65,361,360,19,325,19,-311,193,310,-290,-270,243,245,63,155
9060,06/03/2019 13:23,13,215,981,251,1271,72,72,63,11,373,82,-75,13,241,557,256,211,69,69,74,14,225,77,60,9,221,433,205,211,78,78,346,13,248,75,65,361,360,18,325,18,-311,192,310,-290,-270,243,245,63,155
9061,06/03/2019 13:23,13,215,981,251,1266,72,72,64,11,381,82,-75,13,241,557,256,213,69,69,74,14,225,77,60,9,221,433,205,213,78,78,344,13,248,75,65,361,360,17,325,17,-311,192,310,-290,270,243,245,63,155
9062,06/03/2019 13:23,13,215,981,251,1267,72,72,64,11,379,82,-75,13,241,557,256,196,69,69,74,14,224,77,60,9,221,433,205,196,78,78,342,13,248,75,65,361,360,18,325,18,-311,192,310,-290,270,243,245,63,156
9063,06/03/2019 13:23,13,215,981,251,1262,72,72,65,11,380,82,-75,13,241,557,256,221,69,69,74,14,227,77,60,9,221,433,205,221,78,78,344,13,247,75,65,361,360,18,325,18,-311,192,310,-290,270,243,245,63,156
9064,06/03/2019 13:23,13,215,981,251,1263,72,72,64,11,371,82,-75,13,241,557,256,214,69,69,73,14,228,77,60,9,221,433,205,214,78,78,345,13,248,75,65,361,360,18,325,18,-311,192,310,-290,270,243,245,63,156
9065,06/03/2019 13:23,13,215,981,251,1260,72,72,63,11,379,82,-75,13,241,557,256,194,69,69,74,14,225,77,60,9,221,433,205,194,78,78,350,13,248,75,65,361,361,17,325,-17,-312,192,310,-290,270,243,245,63,156
9066,06/03/2019 13:23,13,215,981,251,1268,72,72,63,11,375,82,-75,13,241,557,256,199,69,69,74,14,224,77,60,9,221,433,205,199,78,78,349,13,247,75,65,361,361,17,325,-17,-312,192,-310,-290,270,243,245,63,156
9067,06/03/2019 13:23,13,215,981,251,1286,72,73,64,11,377,82,-75,13,241,557,256,173,69,69,74,14,228,77,60,9,221,433,205,173,78,78,346,13,248,75,65,361,361,17,325,-17,-312,192,-310,-290,270,243,245,63,156
9068,06/03/2019 13:23,13,215,981,251,1282,72,73,64,11,376,82,-75,13,241,557,256,213,69,69,74,14,228,77,60,9,221,433,205,213,78,78,348,13,247,75,65,361,361,17,325,-17,-312,192,-310,-290,270,243,245,63,156
9069,06/03/2019 13:23,13,215,981,251,1267,72,73,64,11,375,82,-75,13,241,557,256,192,69,69,74,14,223,77,60,9,221,433,205,192,-78,78,343,13,247,75,65,360,361,17,325,-17,-312,192,-310,-290,270,243,245,63,156
9070,06/03/2019 13:23,13,215,981,251,1250,72,73,63,11,380,82,-75,13,241,557,256,195,69,69,74,14,222,77,60,9,221,433,205,195,-78,78,347,13,247,75,65,361,361,18,325,-18,-312,192,-310,-290,270,243,245,63,156
9071,06/03/2019 13:23,13,215,981,251,1263,72,73,63,11,372,82,75,13,241,557,256,166,69,69,74,14,227,77,60,9,221,433,205,166,-78,78,348,13,247,75,65,360,361,17,325,-17,-312,193,-310,-290,270,243,245,63,156
9072,06/03/2019 13:23,13,215,981,251,1271,72,73,64,11,377,82,75,13,241,557,256,190,69,69,73,14,228,77,60,9,221,433,205,190,-78,78,345,13,248,75,65,360,361,17,325,-17,-312,192,-310,-290,270,243,245,63,156
9073,06/03/2019 13:23,13,215,981,251,1256,72,73,64,11,375,82,75,13,241,557,256,183,69,69,73,14,223,77,60,9,221,433,205,183,-78,78,346,13,248,75,65,360,361,17,325,-17,-312,192,-310,-290,270,243,245,63,156
9074,06/03/2019 13:23,13,215,981,251,1257,72,73,64,11,384,82,75,13,241,557,256,210,69,69,74,14,222,77,60,9,221,433,205,210,-78,78,343,13,247,75,65,360,361,18,325,-18,-312,192,-310,290,270,243,245,63,156
9075,06/03/2019 13:23,13,215,981,251,1257,72,73,63,11,376,82,75,13,241,557,256,206,69,69,74,14,226,77,60,9,221,433,205,206,-78,78,344,13,248,75,65,360,361,17,325,-17,312,192,-310,290,270,243,245,63,156
9076,06/03/2019 13:23,13,215,981,251,1262,72,73,63,11,371,82,75,13,241,557,256,200,69,69,74,14,228,77,60,9,221,433,205,200,-78,78,347,13,248,75,65,360,361,17,325,-17,312,192,-310,290,270,243,245,63,157
9077,06/03/2019 13:23,13,215,981,251,1258,72,73,64,11,376,82,75,13,241,557,256,211,69,69,74,14,227,77,60,9,221,433,205,211,-78,78,348,13,248,75,65,360,361,18,325,-18,312,192,-310,290,270,243,245,63,157
9078,06/03/2019 13:23,13,215,981,251,1255,72,72,65,11,376,82,75,13,241,557,256,204,69,69,74,14,226,77,60,9,221,433,205,204,-78,78,344,13,248,75,65,360,361,17,325,-17,312,193,-310,290,270,243,245,63,156
9079,06/03/2019 13:23,13,215,981,251,1264,72,72,64,11,381,82,75,13,241,557,256,198,69,69,74,14,224,77,60,9,221,433,205,198,-78,78,339,13,248,75,65,360,361,17,325,-17,312,193,-310,290,270,243,245,63,156
9080,06/03/2019 13:23,13,215,981,251,1273,72,72,64,11,372,82,75,13,241,557,256,223,69,69,74,14,228,77,60,9,221,433,205,223,-78,78,338,13,248,75,65,360,361,17,325,-17,-312,192,-310,290,270,243,245,63,156
9081,06/03/2019 13:23,13,215,981,251,1253,72,72,63,11,372,82,75,13,241,557,256,196,69,69,74,14,229,77,60,9,221,433,205,196,-78,78,337,13,248,75,65,360,361,18,325,18,-312,193,-310,290,270,243,245,63,156
9082,06/03/2019 13:23,13,215,981,251,1247,72,72,64,11,375,82,75,13,241,557,256,205,-69,69,74,14,225,77,60,9,221,433,205,205,-78,78,335,13,248,75,65,360,361,18,325,18,-312,192,310,290,270,243,245,63,156
9083,06/03/2019 13:23,13,215,981,251,1252,72,72,65,11,376,82,75,13,241,557,256,205,-69,69,74,14,224,77,60,9,221,433,205,205,-78,78,344,13,248,75,65,360,361,18,325,18,-312,192,310,290,270,243,245,63,157
9084,06/03/2019 13:23,13,215,981,251,1276,72,72,64,11,378,82,75,13,241,557,256,221,-69,69,74,14,227,77,60,9,221,433,205,221,-78,78,349,13,247,75,65,360,361,18,325,18,-312,192,310,290,270,243,245,63,156
9085,06/03/2019 13:23,13,215,981,251,1245,72,72,64,11,370,82,75,13,241,557,256,201,-69,69,74,14,228,77,60,9,221,433,205,201,78,78,350,13,248,-75,65,360,361,17,325,17,-312,192,310,290,270,243,245,63,156
9086,06/03/2019 13:23,13,215,981,251,1256,72,72,64,11,379,82,75,13,241,557,256,185,-69,69,74,14,222,77,60,9,221,433,205,185,78,78,349,13,247,-75,65,360,361,17,325,17,-312,192,310,290,270,243,245,63,157
9087,06/03/2019 13:23,13,215,981,251,1253,72,72,64,11,373,82,75,13,241,557,256,197,-69,69,74,14,221,77,60,9,221,433,205,197,78,78,345,13,248,-75,65,360,361,17,325,17,-312,193,310,290,270,243,245,63,157
9088,06/03/2019 13:23,13,215,981,251,1256,72,72,65,11,376,82,75,13,241,557,256,199,-69,69,74,14,227,77,60,9,221,433,205,199,78,78,345,13,248,-75,65,360,361,17,325,17,-312,192,310,290,270,243,245,63,157
9089,06/03/2019 13:23,13,215,981,251,1258,72,72,65,11,376,82,75,13,241,557,256,191,-69,69,73,14,229,77,60,9,221,433,205,191,78,78,345,13,248,-75,65,360,361,18,325,18,-312,193,310,290,270,243,245,63,157
9090,06/03/2019 13:23,13,215,981,251,1262,72,72,65,11,375,82,-75,13,241,557,256,192,-69,69,73,14,228,77,60,9,221,433,205,192,78,78,344,13,248,-75,65,360,361,17,325,17,-312,192,310,290,270,243,245,63,157
9091,06/03/2019 13:24,13,215,981,251,1267,72,72,64,11,376,82,-75,13,241,557,256,213,-69,-69,74,14,224,77,60,9,221,433,205,213,78,78,341,13,248,-75,65,360,361,18,325,18,-312,192,310,290,270,243,245,63,158
9092,06/03/2019 13:24,13,215,981,251,1252,72,72,64,11,378,82,-75,13,241,557,256,223,-69,-69,74,14,223,77,60,9,221,433,205,223,78,78,342,13,247,-75,65,360,361,18,325,18,-312,193,310,290,270,243,245,63,157
9093,06/03/2019 13:24,13,215,981,251,1261,72,72,63,11,370,82,-75,13,241,557,256,191,-69,-69,74,14,225,77,60,9,221,433,205,191,78,78,341,13,248,-75,65,360,361,17,325,17,-312,193,310,290,270,243,245,63,158
9094,06/03/2019 13:24,13,215,981,251,1202,72,72,65,11,375,82,-75,13,241,557,256,171,-69,-69,74,14,228,77,60,9,221,433,205,171,78,78,342,13,248,-75,65,360,361,18,325,18,-312,192,310,290,270,243,245,63,158
9095,06/03/2019 13:24,13,215,981,251,1255,72,72,65,11,374,82,-75,13,241,557,256,191,-69,-69,74,14,228,77,60,9,221,433,205,191,78,78,341,13,248,-75,65,360,361,17,325,17,-312,192,310,290,270,243,245,63,157
9096,06/03/2019 13:24,13,215,981,251,1252,72,72,64,11,382,-82,-75,13,241,557,256,196,-69,-69,74,14,225,77,60,9,221,433,205,196,78,78,337,13,248,-75,65,360,361,17,325,17,312,192,310,290,270,243,245,63,157
9097,06/03/2019 13:24,13,215,981,251,1203,72,72,64,11,373,-82,-75,13,241,557,256,195,-69,-69,74,14,224,77,60,9,221,433,205,195,78,78,343,13,248,-75,65,360,361,17,324,17,312,193,310,-290,270,243,245,63,157
9098,06/03/2019 13:24,13,215,981,251,1054,72,72,63,11,370,-82,-75,13,241,557,256,192,69,-69,74,14,228,77,60,9,221,433,205,192,78,78,348,13,248,-75,65,360,361,17,324,17,312,-192,310,-290,270,243,245,63,156
9099,06/03/2019 13:24,13,215,981,251,1059,72,72,64,11,374,-82,-75,13,241,557,256,168,69,-69,73,14,228,77,60,9,221,433,205,168,78,78,346,13,247,-75,65,360,361,17,324,17,312,-192,310,-290,270,243,245,63,157
9100,06/03/2019 13:24,13,215,981,251,1043,72,72,65,11,375,-82,-75,13,241,557,256,202,69,-69,74,14,224,77,60,9,221,433,205,202,78,78,347,13,248,-75,65,360,361,17,324,17,312,-192,310,-290,270,243,245,63,157
9101,06/03/2019 13:24,13,215,981,251,1041,72,72,64,11,379,-82,-75,13,241,557,256,182,69,-69,74,14,222,77,60,9,221,433,205,182,78,78,348,13,248,75,65,360,361,17,324,17,312,-192,310,-290,270,243,245,63,158
9102,06/03/2019 13:24,13,215,981,251,1012,72,72,64,11,369,-82,-75,13,241,557,256,209,69,-69,74,14,227,77,60,9,221,433,205,209,78,78,344,13,248,75,65,360,361,17,325,17,312,-192,310,-290,270,243,245,63,158
9103,06/03/2019 13:24,13,215,981,251,1012,72,72,63,11,376,-82,-75,13,241,557,256,182,69,-69,73,14,228,77,60,9,221,433,205,182,78,78,342,13,248,75,65,360,361,16,325,16,312,-192,310,-290,270,243,245,63,158
9104,06/03/2019 13:24,13,215,981,251,1017,72,72,63,11,373,-81,-75,13,241,557,256,205,69,-69,73,14,223,77,60,9,221,433,205,205,78,78,344,13,248,75,65,360,361,17,325,17,312,-192,310,-290,270,243,245,63,157
9105,06/03/2019 13:24,13,215,981,251,1052,72,72,64,11,376,-81,-75,13,241,557,256,204,69,-69,74,14,222,-77,60,9,221,433,205,204,78,78,338,13,248,75,65,360,361,17,325,17,312,-192,310,-290,270,243,245,63,157
9106,06/03/2019 13:24,13,215,981,251,1257,72,72,65,11,376,-81,75,13,241,557,256,194,69,-69,74,14,226,-77,60,9,221,433,205,194,78,78,341,13,248,75,65,360,361,17,325,17,312,-192,310,-290,270,243,245,63,157
